generated,expanded,reopened,cost,g1,h1,g2,h2,g3,h3,w,is-W-opt
77368.0,27668.0,24814.0,596.0,0.0,440.0,2.0,440.0,2.0,440.0,1.5,true
17228.0,6056.0,4489.0,570.0,0.0,440.0,2.0,440.0,2.0,440.0,1.5,true
28576.0,10148.0,8814.0,556.0,0.0,440.0,2.0,440.0,2.0,440.0,1.5,true
11580.0,4123.0,2452.0,554.0,0.0,440.0,2.0,440.0,2.0,440.0,1.5,true
21658.0,7979.0,5573.0,804.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
60411.0,21526.0,18416.0,678.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
385.0,138.0,9.0,676.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
12449.0,4400.0,3030.0,652.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
38.0,15.0,9.0,650.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
27415.0,9735.0,7806.0,644.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
18481.0,6538.0,3501.0,642.0,0.0,508.0,2.0,508.0,2.0,508.0,1.5,true
